Year,StateCode,State,Country,Mode,TradeType,TradeValue
2007,AK,Alaska,Canada,Air,Export,9839950.0
2007,AK,Alaska,Canada,Air,Import,40943166.0
2007,AK,Alaska,Canada,Other/Unknown,Export,168057.0
2007,AK,Alaska,Canada,Other/Unknown,Import,15103931.0
2007,AK,Alaska,Canada,Rail,Export,2567708.0
2007,AK,Alaska,Canada,Rail,Import,19694080.0
2007,AK,Alaska,Canada,Truck,Export,117570991.0
2007,AK,Alaska,Canada,Truck,Import,239254208.0
2007,AK,Alaska,Canada,Vessel,Export,330183098.0
2007,AK,Alaska,Canada,Vessel,Import,77066636.0
2007,AK,Alaska,Mexico,Air,Export,56036.0
2007,AK,Alaska,Mexico,Air,Import,345466.0
2007,AK,Alaska,Mexico,Other/Unknown,Export,615000.0
2007,AK,Alaska,Mexico,Other/Unknown,Import,639233.0
2007,AK,Alaska,Mexico,Rail,Export,186867.0
2007,AK,Alaska,Mexico,Truck,Export,32829152.0
2007,AK,Alaska,Mexico,Truck,Import,7173302.0
2007,AK,Alaska,Mexico,Vessel,Export,30159717.0
2007,AK,Alaska,Mexico,Vessel,Import,647610.0
2007,AL,Alabama,Canada,Air,Export,66724097.0
2007,AL,Alabama,Canada,Air,Import,53182319.0
2007,AL,Alabama,Canada,Other/Unknown,Export,2978848.0
2007,AL,Alabama,Canada,Rail,Export,1058335033.0
2007,AL,Alabama,Canada,Rail,Import,354989623.0
2007,AL,Alabama,Canada,Truck,Export,1754637376.0
2007,AL,Alabama,Canada,Truck,Import,1226347952.0
2007,AL,Alabama,Canada,Vessel,Export,8864701.0
2007,AL,Alabama,Canada,Vessel,Import,2466041.0
2007,AL,Alabama,Mexico,Air,Export,19688387.0
2007,AL,Alabama,Mexico,Air,Import,37336667.0
2007,AL,Alabama,Mexico,Other/Unknown,Export,256681.0
2007,AL,Alabama,Mexico,Other/Unknown,Import,143815.0
2007,AL,Alabama,Mexico,Rail,Export,266095351.0
2007,AL,Alabama,Mexico,Rail,Import,24319817.0
2007,AL,Alabama,Mexico,Truck,Export,375954391.0
2007,AL,Alabama,Mexico,Truck,Import,558705437.0
2007,AL,Alabama,Mexico,Vessel,Export,137829681.0
2007,AL,Alabama,Mexico,Vessel,Import,117566855.0
2007,AR,Arkansas,Canada,Air,Export,18353173.0
2007,AR,Arkansas,Canada,Air,Import,49447598.0
2007,AR,Arkansas,Canada,Other/Unknown,Export,1152883.0
2007,AR,Arkansas,Canada,Other/Unknown,Import,821461.0
2007,AR,Arkansas,Canada,Rail,Export,274243102.0
2007,AR,Arkansas,Canada,Rail,Import,214932381.0
2007,AR,Arkansas,Canada,Truck,Export,916744394.0
2007,AR,Arkansas,Canada,Truck,Import,599726763.0
2007,AR,Arkansas,Canada,Vessel,Export,405594.0
2007,AR,Arkansas,Canada,Vessel,Import,41911.0
2007,AR,Arkansas,Mexico,Air,Export,60134011.0
2007,AR,Arkansas,Mexico,Air,Import,6463187.0
2007,AR,Arkansas,Mexico,Other/Unknown,Export,322499.0
2007,AR,Arkansas,Mexico,Rail,Export,288513312.0
2007,AR,Arkansas,Mexico,Rail,Import,43536073.0
2007,AR,Arkansas,Mexico,Truck,Export,190357879.0
2007,AR,Arkansas,Mexico,Truck,Import,287478240.0
2007,AR,Arkansas,Mexico,Vessel,Export,351317.0
2007,AR,Arkansas,Mexico,Vessel,Import,353413.0
2007,AZ,Arizona,Canada,Air,Export,795223214.0
2007,AZ,Arizona,Canada,Air,Import,264455174.0
2007,AZ,Arizona,Canada,Mail (U.S. Postal Service),Export,15113.0
2007,AZ,Arizona,Canada,Other/Unknown,Export,28757935.0
2007,AZ,Arizona,Canada,Other/Unknown,Import,146235470.0
2007,AZ,Arizona,Canada,Rail,Export,51993615.0
2007,AZ,Arizona,Canada,Rail,Import,273815181.0
2007,AZ,Arizona,Canada,Truck,Export,1267213344.0
2007,AZ,Arizona,Canada,Truck,Import,729472319.0
2007,AZ,Arizona,Canada,Vessel,Export,258688.0
2007,AZ,Arizona,Canada,Vessel,Import,35570318.0
2007,AZ,Arizona,Mexico,Air,Export,417369577.0
2007,AZ,Arizona,Mexico,Air,Import,108311116.0
2007,AZ,Arizona,Mexico,Foreign Trade Zones (FTZs),Import,60680.0
2007,AZ,Arizona,Mexico,Other/Unknown,Export,67447734.0
2007,AZ,Arizona,Mexico,Other/Unknown,Import,71795390.0
2007,AZ,Arizona,Mexico,Rail,Export,319560994.0
2007,AZ,Arizona,Mexico,Rail,Import,111194537.0
2007,AZ,Arizona,Mexico,Truck,Export,4431430640.0
2007,AZ,Arizona,Mexico,Truck,Import,5175966397.0
2007,AZ,Arizona,Mexico,Vessel,Export,29882.0
2007,AZ,Arizona,Mexico,Vessel,Import,1651222.0
2007,CA,California,Canada,Air,Export,3521238420.0
2007,CA,California,Canada,Air,Import,1399613465.0
2007,CA,California,Canada,Foreign Trade Zones (FTZs),Import,418567.0
2007,CA,California,Canada,Mail (U.S. Postal Service),Export,156654.0
2007,CA,California,Canada,Other/Unknown,Export,464398217.0
2007,CA,California,Canada,Other/Unknown,Import,288491776.0
2007,CA,California,Canada,Pipeline,Import,19900026.0
2007,CA,California,Canada,Rail,Export,1146735117.0
2007,CA,California,Canada,Rail,Import,11397119100.0
2007,CA,California,Canada,Truck,Export,10640900642.0
2007,CA,California,Canada,Truck,Import,8219052452.0
2007,CA,California,Canada,Vessel,Export,349353416.0
2007,CA,California,Canada,Vessel,Import,1086130708.0
2007,CA,California,Mexico,Air,Export,1667131741.0
2007,CA,California,Mexico,Air,Import,1128459419.0
2007,CA,California,Mexico,Foreign Trade Zones (FTZs),Import,78836110.0
2007,CA,California,Mexico,Mail (U.S. Postal Service),Export,22974.0
2007,CA,California,Mexico,Other/Unknown,Export,318654737.0
2007,CA,California,Mexico,Other/Unknown,Import,53459608.0
2007,CA,California,Mexico,Pipeline,Import,3398.0
2007,CA,California,Mexico,Rail,Export,904340864.0
2007,CA,California,Mexico,Rail,Import,1454238275.0
2007,CA,California,Mexico,Truck,Export,15260693972.0
2007,CA,California,Mexico,Truck,Import,31127261716.0
2007,CA,California,Mexico,Vessel,Export,191910027.0
2007,CA,California,Mexico,Vessel,Import,1184186355.0
2007,CO,Colorado,Canada,Air,Export,167291602.0
2007,CO,Colorado,Canada,Air,Import,103775442.0
2007,CO,Colorado,Canada,Mail (U.S. Postal Service),Export,13747.0
2007,CO,Colorado,Canada,Other/Unknown,Export,2988824.0
2007,CO,Colorado,Canada,Other/Unknown,Import,132212876.0
2007,CO,Colorado,Canada,Pipeline,Export,33802764.0
2007,CO,Colorado,Canada,Pipeline,Import,1066638054.0
2007,CO,Colorado,Canada,Rail,Export,190532462.0
2007,CO,Colorado,Canada,Rail,Import,526011674.0
2007,CO,Colorado,Canada,Truck,Export,1375580782.0
2007,CO,Colorado,Canada,Truck,Import,1341899044.0
2007,CO,Colorado,Canada,Vessel,Export,3401543.0
2007,CO,Colorado,Canada,Vessel,Import,12361649.0
2007,CO,Colorado,Mexico,Air,Export,45122236.0
2007,CO,Colorado,Mexico,Air,Import,134855546.0
2007,CO,Colorado,Mexico,Mail (U.S. Postal Service),Export,17000.0
2007,CO,Colorado,Mexico,Other/Unknown,Export,969501.0
2007,CO,Colorado,Mexico,Other/Unknown,Import,36461.0
2007,CO,Colorado,Mexico,Pipeline,Import,1495440.0
2007,CO,Colorado,Mexico,Rail,Export,83309862.0
2007,CO,Colorado,Mexico,Rail,Import,45368720.0
2007,CO,Colorado,Mexico,Truck,Export,819951754.0
2007,CO,Colorado,Mexico,Truck,Import,661308693.0
2007,CO,Colorado,Mexico,Vessel,Export,554834.0
2007,CO,Colorado,Mexico,Vessel,Import,913651.0
2007,CT,Connecticut,Canada,Air,Export,223110294.0
2007,CT,Connecticut,Canada,Air,Import,134959003.0
2007,CT,Connecticut,Canada,Mail (U.S. Postal Service),Export,13146.0
2007,CT,Connecticut,Canada,Other/Unknown,Export,28693741.0
2007,CT,Connecticut,Canada,Other/Unknown,Import,566019132.0
2007,CT,Connecticut,Canada,Pipeline,Export,40085272.0
2007,CT,Connecticut,Canada,Pipeline,Import,23188678.0
2007,CT,Connecticut,Canada,Rail,Export,91132190.0
2007,CT,Connecticut,Canada,Rail,Import,578223659.0
2007,CT,Connecticut,Canada,Truck,Export,1375360482.0
2007,CT,Connecticut,Canada,Truck,Import,1278019443.0
2007,CT,Connecticut,Canada,Vessel,Export,41069526.0
2007,CT,Connecticut,Canada,Vessel,Import,595673167.0
2007,CT,Connecticut,Mexico,Air,Export,52997409.0
2007,CT,Connecticut,Mexico,Air,Import,22104374.0
2007,CT,Connecticut,Mexico,Other/Unknown,Export,7582119.0
2007,CT,Connecticut,Mexico,Other/Unknown,Import,17648000.0
2007,CT,Connecticut,Mexico,Rail,Export,145457149.0
2007,CT,Connecticut,Mexico,Rail,Import,203962079.0
2007,CT,Connecticut,Mexico,Truck,Export,571097649.0
2007,CT,Connecticut,Mexico,Truck,Import,2097433467.0
2007,CT,Connecticut,Mexico,Vessel,Export,7629732.0
2007,CT,Connecticut,Mexico,Vessel,Import,20213877.0
2007,DC,District of Columbia,Canada,Air,Export,1205391.0
2007,DC,District of Columbia,Canada,Air,Import,10342161.0
2007,DC,District of Columbia,Canada,Other/Unknown,Export,14476.0
2007,DC,District of Columbia,Canada,Rail,Import,2437362.0
2007,DC,District of Columbia,Canada,Truck,Export,4657035.0
2007,DC,District of Columbia,Canada,Truck,Import,87165647.0
2007,DC,District of Columbia,Mexico,Air,Export,1327346.0
2007,DC,District of Columbia,Mexico,Air,Import,546220.0
2007,DC,District of Columbia,Mexico,Rail,Export,2010620.0
2007,DC,District of Columbia,Mexico,Truck,Export,679932.0
2007,DC,District of Columbia,Mexico,Truck,Import,10425861.0
2007,DC,District of Columbia,Mexico,Vessel,Export,17707.0
2007,DC,District of Columbia,Mexico,Vessel,Import,3011.0
2007,DE,Delaware,Canada,Air,Export,37553561.0
2007,DE,Delaware,Canada,Air,Import,10076194.0
2007,DE,Delaware,Canada,Other/Unknown,Export,2687185.0
2007,DE,Delaware,Canada,Other/Unknown,Import,24350363.0
2007,DE,Delaware,Canada,Pipeline,Import,56699313.0
2007,DE,Delaware,Canada,Rail,Export,122529530.0
2007,DE,Delaware,Canada,Rail,Import,118977356.0
2007,DE,Delaware,Canada,Truck,Export,553736075.0
2007,DE,Delaware,Canada,Truck,Import,381914006.0
2007,DE,Delaware,Canada,Vessel,Export,53835933.0
2007,DE,Delaware,Canada,Vessel,Import,156675671.0
2007,DE,Delaware,Mexico,Air,Export,14927486.0
2007,DE,Delaware,Mexico,Air,Import,1916600.0
2007,DE,Delaware,Mexico,Other/Unknown,Export,8610.0
2007,DE,Delaware,Mexico,Rail,Export,75879550.0
2007,DE,Delaware,Mexico,Rail,Import,102147326.0
2007,DE,Delaware,Mexico,Truck,Export,53494747.0
2007,DE,Delaware,Mexico,Truck,Import,89884172.0
2007,DE,Delaware,Mexico,Vessel,Export,2398024.0
2007,DE,Delaware,Mexico,Vessel,Import,232489246.0
2007,DU,Unknown,Canada,Air,Export,329739372.0
2007,DU,Unknown,Canada,Air,Import,44655314.0
2007,DU,Unknown,Canada,Foreign Trade Zones (FTZs),Import,4162955.0
2007,DU,Unknown,Canada,Mail (U.S. Postal Service),Export,49580215.0
2007,DU,Unknown,Canada,Other/Unknown,Export,20041217740.0
2007,DU,Unknown,Canada,Other/Unknown,Import,5416222721.0
2007,DU,Unknown,Canada,Rail,Export,6485705.0
2007,DU,Unknown,Canada,Rail,Import,1646876.0
2007,DU,Unknown,Canada,Truck,Export,786280346.0
2007,DU,Unknown,Canada,Truck,Import,84154258.0
2007,DU,Unknown,Canada,Vessel,Export,107756194.0
2007,DU,Unknown,Canada,Vessel,Import,381375246.0
2007,DU,Unknown,Mexico,Air,Export,347912996.0
2007,DU,Unknown,Mexico,Air,Import,33603719.0
2007,DU,Unknown,Mexico,Other/Unknown,Export,4335091537.0
2007,DU,Unknown,Mexico,Other/Unknown,Import,2485835601.0
2007,DU,Unknown,Mexico,Rail,Export,30000747.0
2007,DU,Unknown,Mexico,Truck,Export,479854222.0
2007,DU,Unknown,Mexico,Truck,Import,10954965.0
2007,DU,Unknown,Mexico,Vessel,Export,85710117.0
2007,DU,Unknown,Mexico,Vessel,Import,264016151.0
2007,FL,Florida,Canada,Air,Export,515622644.0
2007,FL,Florida,Canada,Air,Import,461370094.0
2007,FL,Florida,Canada,Foreign Trade Zones (FTZs),Import,1341101.0
2007,FL,Florida,Canada,Mail (U.S. Postal Service),Export,18614.0
2007,FL,Florida,Canada,Mail (U.S. Postal Service),Import,4912.0
2007,FL,Florida,Canada,Other/Unknown,Export,83533089.0
2007,FL,Florida,Canada,Other/Unknown,Import,217465397.0
2007,FL,Florida,Canada,Rail,Export,396609711.0
2007,FL,Florida,Canada,Rail,Import,396625612.0
2007,FL,Florida,Canada,Truck,Export,2594688150.0
2007,FL,Florida,Canada,Truck,Import,2584734447.0
2007,FL,Florida,Canada,Vessel,Export,86567441.0
2007,FL,Florida,Canada,Vessel,Import,799957197.0
2007,FL,Florida,Mexico,Air,Export,629333718.0
2007,FL,Florida,Mexico,Air,Import,424852283.0
2007,FL,Florida,Mexico,Foreign Trade Zones (FTZs),Import,1153138.0
2007,FL,Florida,Mexico,Other/Unknown,Export,15105656.0
2007,FL,Florida,Mexico,Other/Unknown,Import,3011442.0
2007,FL,Florida,Mexico,Rail,Export,73898448.0
2007,FL,Florida,Mexico,Rail,Import,156424230.0
2007,FL,Florida,Mexico,Truck,Export,1871532310.0
2007,FL,Florida,Mexico,Truck,Import,1669999089.0
2007,FL,Florida,Mexico,Vessel,Export,511822357.0
2007,FL,Florida,Mexico,Vessel,Import,382001071.0
2007,GA,Georgia,Canada,Air,Export,313199769.0
2007,GA,Georgia,Canada,Air,Import,209542669.0
2007,GA,Georgia,Canada,Mail (U.S. Postal Service),Export,5696.0
2007,GA,Georgia,Canada,Other/Unknown,Export,65873963.0
2007,GA,Georgia,Canada,Other/Unknown,Import,177234738.0
2007,GA,Georgia,Canada,Rail,Export,372959831.0
2007,GA,Georgia,Canada,Rail,Import,1270750578.0
2007,GA,Georgia,Canada,Truck,Export,3620320636.0
2007,GA,Georgia,Canada,Truck,Import,2997532475.0
2007,GA,Georgia,Canada,Vessel,Export,11862073.0
2007,GA,Georgia,Canada,Vessel,Import,208843833.0
2007,GA,Georgia,Mexico,Air,Export,136309058.0
2007,GA,Georgia,Mexico,Air,Import,67892843.0
2007,GA,Georgia,Mexico,Other/Unknown,Export,3113878.0
2007,GA,Georgia,Mexico,Other/Unknown,Import,16511653.0
2007,GA,Georgia,Mexico,Pipeline,Import,210317.0
2007,GA,Georgia,Mexico,Rail,Export,100031099.0
2007,GA,Georgia,Mexico,Rail,Import,394791935.0
2007,GA,Georgia,Mexico,Truck,Export,922360211.0
2007,GA,Georgia,Mexico,Truck,Import,2809279636.0
2007,GA,Georgia,Mexico,Vessel,Export,66344838.0
2007,GA,Georgia,Mexico,Vessel,Import,434996911.0
2007,HI,Hawaii,Canada,Air,Export,13194384.0
2007,HI,Hawaii,Canada,Air,Import,23274955.0
2007,HI,Hawaii,Canada,Mail (U.S. Postal Service),Export,4542.0
2007,HI,Hawaii,Canada,Mail (U.S. Postal Service),Import,1767.0
2007,HI,Hawaii,Canada,Other/Unknown,Export,284487.0
2007,HI,Hawaii,Canada,Rail,Export,600692.0
2007,HI,Hawaii,Canada,Rail,Import,3992302.0
2007,HI,Hawaii,Canada,Truck,Export,5377470.0
2007,HI,Hawaii,Canada,Truck,Import,85781488.0
2007,HI,Hawaii,Canada,Vessel,Export,1578899.0
2007,HI,Hawaii,Canada,Vessel,Import,9350678.0
2007,HI,Hawaii,Mexico,Air,Export,398759.0
2007,HI,Hawaii,Mexico,Air,Import,1458516.0
2007,HI,Hawaii,Mexico,Rail,Export,145354.0
2007,HI,Hawaii,Mexico,Truck,Export,1900385.0
2007,HI,Hawaii,Mexico,Truck,Import,343842.0
2007,HI,Hawaii,Mexico,Vessel,Export,114439.0
2007,HI,Hawaii,Mexico,Vessel,Import,6695999.0
2007,IA,Iowa,Canada,Air,Export,168033097.0
2007,IA,Iowa,Canada,Air,Import,42819054.0
2007,IA,Iowa,Canada,Mail (U.S. Postal Service),Export,30947.0
2007,IA,Iowa,Canada,Other/Unknown,Export,2097777.0
2007,IA,Iowa,Canada,Other/Unknown,Import,44970.0
2007,IA,Iowa,Canada,Pipeline,Import,1121640310.0
2007,IA,Iowa,Canada,Rail,Export,714201841.0
2007,IA,Iowa,Canada,Rail,Import,559772873.0
2007,IA,Iowa,Canada,Truck,Export,2347779600.0
2007,IA,Iowa,Canada,Truck,Import,1570065570.0
2007,IA,Iowa,Canada,Vessel,Export,2055751.0
2007,IA,Iowa,Canada,Vessel,Import,767288.0
2007,IA,Iowa,Mexico,Air,Export,13125476.0
2007,IA,Iowa,Mexico,Air,Import,18717102.0
2007,IA,Iowa,Mexico,Other/Unknown,Export,552750.0
2007,IA,Iowa,Mexico,Rail,Export,1071320614.0
2007,IA,Iowa,Mexico,Rail,Import,23441795.0
2007,IA,Iowa,Mexico,Truck,Export,490145362.0
2007,IA,Iowa,Mexico,Truck,Import,796345775.0
2007,IA,Iowa,Mexico,Vessel,Export,8648578.0
2007,IA,Iowa,Mexico,Vessel,Import,99908.0
2007,ID,Idaho,Canada,Air,Export,80102456.0
2007,ID,Idaho,Canada,Air,Import,18520344.0
2007,ID,Idaho,Canada,Mail (U.S. Postal Service),Export,17079.0
2007,ID,Idaho,Canada,Other/Unknown,Export,885629.0
2007,ID,Idaho,Canada,Other/Unknown,Import,6454821.0
2007,ID,Idaho,Canada,Rail,Export,53321046.0
2007,ID,Idaho,Canada,Rail,Import,226828831.0
2007,ID,Idaho,Canada,Truck,Export,471808301.0
2007,ID,Idaho,Canada,Truck,Import,407462714.0
2007,ID,Idaho,Canada,Vessel,Import,146859.0
2007,ID,Idaho,Mexico,Air,Export,12987906.0
2007,ID,Idaho,Mexico,Air,Import,2274181.0
2007,ID,Idaho,Mexico,Other/Unknown,Export,765597.0
2007,ID,Idaho,Mexico,Rail,Export,65973281.0
2007,ID,Idaho,Mexico,Rail,Import,5760905.0
2007,ID,Idaho,Mexico,Truck,Export,58029574.0
2007,ID,Idaho,Mexico,Truck,Import,58296261.0
2007,ID,Idaho,Mexico,Vessel,Export,871721.0
2007,ID,Idaho,Mexico,Vessel,Import,4913672.0
2007,IL,Illinois,Canada,Air,Export,561738011.0
2007,IL,Illinois,Canada,Air,Import,314581118.0
2007,IL,Illinois,Canada,Foreign Trade Zones (FTZs),Import,946011.0
2007,IL,Illinois,Canada,Mail (U.S. Postal Service),Export,20313.0
2007,IL,Illinois,Canada,Other/Unknown,Export,131559380.0
2007,IL,Illinois,Canada,Other/Unknown,Import,255137396.0
2007,IL,Illinois,Canada,Pipeline,Export,275762561.0
2007,IL,Illinois,Canada,Pipeline,Import,15528260930.0
2007,IL,Illinois,Canada,Rail,Export,1342981489.0
2007,IL,Illinois,Canada,Rail,Import,3080041733.0
2007,IL,Illinois,Canada,Truck,Export,10876936259.0
2007,IL,Illinois,Canada,Truck,Import,7827683701.0
2007,IL,Illinois,Canada,Vessel,Export,123148171.0
2007,IL,Illinois,Canada,Vessel,Import,126932364.0
2007,IL,Illinois,Mexico,Air,Export,307581499.0
2007,IL,Illinois,Mexico,Air,Import,189316774.0
2007,IL,Illinois,Mexico,Foreign Trade Zones (FTZs),Import,2323897.0
2007,IL,Illinois,Mexico,Mail (U.S. Postal Service),Export,98972.0
2007,IL,Illinois,Mexico,Other/Unknown,Export,5102116.0
2007,IL,Illinois,Mexico,Other/Unknown,Import,91303.0
2007,IL,Illinois,Mexico,Rail,Export,1008175078.0
2007,IL,Illinois,Mexico,Rail,Import,1921385287.0
2007,IL,Illinois,Mexico,Truck,Export,2296677655.0
2007,IL,Illinois,Mexico,Truck,Import,4898966940.0
2007,IL,Illinois,Mexico,Vessel,Export,11893635.0
2007,IL,Illinois,Mexico,Vessel,Import,1615770871.0
2007,IN,Indiana,Canada,Air,Export,366760421.0
2007,IN,Indiana,Canada,Air,Import,111067334.0
2007,IN,Indiana,Canada,Other/Unknown,Export,6576370.0
2007,IN,Indiana,Canada,Other/Unknown,Import,128397664.0
2007,IN,Indiana,Canada,Pipeline,Import,388336847.0
2007,IN,Indiana,Canada,Rail,Export,1447264450.0
2007,IN,Indiana,Canada,Rail,Import,1674657643.0
2007,IN,Indiana,Canada,Truck,Export,8902693580.0
2007,IN,Indiana,Canada,Truck,Import,4569308115.0
2007,IN,Indiana,Canada,Vessel,Export,3602696.0
2007,IN,Indiana,Canada,Vessel,Import,41134786.0
2007,IN,Indiana,Mexico,Air,Export,146615903.0
2007,IN,Indiana,Mexico,Air,Import,51855864.0
2007,IN,Indiana,Mexico,Mail (U.S. Postal Service),Export,190594.0
2007,IN,Indiana,Mexico,Other/Unknown,Export,90440.0
2007,IN,Indiana,Mexico,Rail,Export,955306439.0
2007,IN,Indiana,Mexico,Rail,Import,113223304.0
2007,IN,Indiana,Mexico,Truck,Export,1499309645.0
2007,IN,Indiana,Mexico,Truck,Import,2564074413.0
2007,IN,Indiana,Mexico,Vessel,Export,4169587.0
2007,IN,Indiana,Mexico,Vessel,Import,2214271.0
2007,KS,Kansas,Canada,Air,Export,234284959.0
2007,KS,Kansas,Canada,Air,Import,286918971.0
2007,KS,Kansas,Canada,Mail (U.S. Postal Service),Export,14496.0
2007,KS,Kansas,Canada,Other/Unknown,Export,142096095.0
2007,KS,Kansas,Canada,Other/Unknown,Import,39777858.0
2007,KS,Kansas,Canada,Pipeline,Import,86637154.0
2007,KS,Kansas,Canada,Rail,Export,505659741.0
2007,KS,Kansas,Canada,Rail,Import,249609026.0
2007,KS,Kansas,Canada,Truck,Export,1500294672.0
2007,KS,Kansas,Canada,Truck,Import,1481138715.0
2007,KS,Kansas,Canada,Vessel,Export,45327628.0
2007,KS,Kansas,Canada,Vessel,Import,46995398.0
2007,KS,Kansas,Mexico,Air,Export,54671732.0
2007,KS,Kansas,Mexico,Air,Import,34844945.0
2007,KS,Kansas,Mexico,Other/Unknown,Export,69430364.0
2007,KS,Kansas,Mexico,Other/Unknown,Import,2207500.0
2007,KS,Kansas,Mexico,Rail,Export,460188572.0
2007,KS,Kansas,Mexico,Rail,Import,137525157.0
2007,KS,Kansas,Mexico,Truck,Export,312141867.0
2007,KS,Kansas,Mexico,Truck,Import,358339406.0
2007,KS,Kansas,Mexico,Vessel,Export,19344821.0
2007,KS,Kansas,Mexico,Vessel,Import,2612084.0
2007,KY,Kentucky,Canada,Air,Export,416655545.0
2007,KY,Kentucky,Canada,Air,Import,132450244.0
2007,KY,Kentucky,Canada,Foreign Trade Zones (FTZs),Import,4405247.0
2007,KY,Kentucky,Canada,Mail (U.S. Postal Service),Import,220800.0
2007,KY,Kentucky,Canada,Other/Unknown,Export,4236985.0
2007,KY,Kentucky,Canada,Other/Unknown,Import,188420439.0
2007,KY,Kentucky,Canada,Rail,Export,1044531904.0
2007,KY,Kentucky,Canada,Rail,Import,1204920207.0
2007,KY,Kentucky,Canada,Truck,Export,5083905306.0
2007,KY,Kentucky,Canada,Truck,Import,3301266547.0
2007,KY,Kentucky,Canada,Vessel,Export,1960359.0
2007,KY,Kentucky,Canada,Vessel,Import,3834800.0
2007,KY,Kentucky,Mexico,Air,Export,67483777.0
2007,KY,Kentucky,Mexico,Air,Import,29541046.0
2007,KY,Kentucky,Mexico,Foreign Trade Zones (FTZs),Import,56906.0
2007,KY,Kentucky,Mexico,Mail (U.S. Postal Service),Export,2070000.0
2007,KY,Kentucky,Mexico,Other/Unknown,Export,87015.0
2007,KY,Kentucky,Mexico,Rail,Export,22164317.0
2007,KY,Kentucky,Mexico,Rail,Import,206323257.0
2007,KY,Kentucky,Mexico,Truck,Export,1182079250.0
2007,KY,Kentucky,Mexico,Truck,Import,2318418599.0
2007,KY,Kentucky,Mexico,Vessel,Export,92777180.0
2007,KY,Kentucky,Mexico,Vessel,Import,111639504.0
2007,LA,Louisiana,Canada,Air,Export,30297959.0
2007,LA,Louisiana,Canada,Air,Import,56081412.0
2007,LA,Louisiana,Canada,Other/Unknown,Export,1321050.0
2007,LA,Louisiana,Canada,Rail,Export,1184008291.0
2007,LA,Louisiana,Canada,Rail,Import,272736039.0
2007,LA,Louisiana,Canada,Truck,Export,528786826.0
2007,LA,Louisiana,Canada,Truck,Import,650535450.0
2007,LA,Louisiana,Canada,Vessel,Export,109463190.0
2007,LA,Louisiana,Canada,Vessel,Import,145876694.0
2007,LA,Louisiana,Mexico,Air,Export,37767400.0
2007,LA,Louisiana,Mexico,Air,Import,19529489.0
2007,LA,Louisiana,Mexico,Foreign Trade Zones (FTZs),Import,52200.0
2007,LA,Louisiana,Mexico,Rail,Export,379880879.0
2007,LA,Louisiana,Mexico,Rail,Import,22992088.0
2007,LA,Louisiana,Mexico,Truck,Export,330692821.0
2007,LA,Louisiana,Mexico,Truck,Import,148296633.0
2007,LA,Louisiana,Mexico,Vessel,Export,2082062255.0
2007,LA,Louisiana,Mexico,Vessel,Import,5916504450.0
2007,MA,Massachusetts,Canada,Air,Export,869674516.0
2007,MA,Massachusetts,Canada,Air,Import,324570176.0
2007,MA,Massachusetts,Canada,Mail (U.S. Postal Service),Export,13721.0
2007,MA,Massachusetts,Canada,Other/Unknown,Export,9417946.0
2007,MA,Massachusetts,Canada,Other/Unknown,Import,7851789.0
2007,MA,Massachusetts,Canada,Pipeline,Import,862246424.0
2007,MA,Massachusetts,Canada,Rail,Export,81405027.0
2007,MA,Massachusetts,Canada,Rail,Import,571709157.0
2007,MA,Massachusetts,Canada,Truck,Export,2450288451.0
2007,MA,Massachusetts,Canada,Truck,Import,4027439149.0
2007,MA,Massachusetts,Canada,Vessel,Export,1911371.0
2007,MA,Massachusetts,Canada,Vessel,Import,1438825917.0
2007,MA,Massachusetts,Mexico,Air,Export,183771143.0
2007,MA,Massachusetts,Mexico,Air,Import,111052924.0
2007,MA,Massachusetts,Mexico,Other/Unknown,Export,382020.0
2007,MA,Massachusetts,Mexico,Other/Unknown,Import,20814.0
2007,MA,Massachusetts,Mexico,Rail,Export,28583219.0
2007,MA,Massachusetts,Mexico,Rail,Import,15633430.0
2007,MA,Massachusetts,Mexico,Truck,Export,758111071.0
2007,MA,Massachusetts,Mexico,Truck,Import,1636013291.0
2007,MA,Massachusetts,Mexico,Vessel,Export,21493473.0
2007,MA,Massachusetts,Mexico,Vessel,Import,20209523.0
2007,MD,Maryland,Canada,Air,Export,116540898.0
2007,MD,Maryland,Canada,Air,Import,86051975.0
2007,MD,Maryland,Canada,Foreign Trade Zones (FTZs),Import,31275559.0
2007,MD,Maryland,Canada,Other/Unknown,Export,2011618.0
2007,MD,Maryland,Canada,Other/Unknown,Import,25420000.0
2007,MD,Maryland,Canada,Pipeline,Import,69211.0
2007,MD,Maryland,Canada,Rail,Export,109469155.0
2007,MD,Maryland,Canada,Rail,Import,455120093.0
2007,MD,Maryland,Canada,Truck,Export,1114603030.0
2007,MD,Maryland,Canada,Truck,Import,1315317921.0
2007,MD,Maryland,Canada,Vessel,Export,106356098.0
2007,MD,Maryland,Canada,Vessel,Import,331453598.0
2007,MD,Maryland,Mexico,Air,Export,24263360.0
2007,MD,Maryland,Mexico,Air,Import,27260800.0
2007,MD,Maryland,Mexico,Foreign Trade Zones (FTZs),Import,346081.0
2007,MD,Maryland,Mexico,Other/Unknown,Export,283465.0
2007,MD,Maryland,Mexico,Other/Unknown,Import,605.0
2007,MD,Maryland,Mexico,Rail,Export,62390676.0
2007,MD,Maryland,Mexico,Rail,Import,304386943.0
2007,MD,Maryland,Mexico,Truck,Export,366553265.0
